"","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Failure to Appear_score_text","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Recidivism_score_text","Risk of Violence_decile_score","Risk of Violence_raw_score","Risk of Violence_score_text","recid","recid_violent","recid_proPub","recid_violent_proPub","uid"
"4959","1","12","Low","1","-1.86","Low","1","-3.55","Low",0,0,0,0,"10486_2013-12-19"
"4960","1","14","Low","3","-0.95","Low","2","-2.68","Low",0,0,0,0,"10491_2013-12-08"
"4961","1","14","Low","6","-0.4","Medium","4","-2.22","Low",0,0,0,0,"10492_2014-02-06"
"4962","2","16","Low","1","-2.77","Low","1","-4.35","Low",0,0,0,0,"10493_2013-08-19"
"4963","9","33","High","10","1.39","High","10","-0.14","High",0,0,0,0,"10496_2013-02-02"
"4964","1","12","Low","4","-0.57","Low","5","-1.78","Medium",1,0,1,0,"10497_2014-02-05"
"4965","4","20","Low","1","-2.78","Low","1","-4.39","Low",0,0,0,0,"10498_2013-10-07"
"4966","5","22","Medium","1","-1.43","Low","1","-2.95","Low",0,0,0,0,"10502_2013-10-24"
"4967","6","24","Medium","9","0.56","High","10","-0.42","High",0,0,0,0,"10505_2013-05-14"
"4968","4","21","Low","7","-0.09","Medium","4","-2.18","Low",1,1,1,1,"10506_2013-03-20"
"4969","1","15","Low","2","-1.01","Low","5","-1.95","Medium",0,0,0,0,"10507_2013-05-05"
"4970","1","14","Low","7","0","Medium","6","-1.7","Medium",0,0,0,0,"10509_2013-03-12"
"4971","1","14","Low","1","-1.58","Low","1","-3.1","Low",0,0,0,0,"10510_2013-05-01"
"4972","5","23","Medium","9","0.32","High","6","-1.57","Medium",1,0,1,1,"10511_2013-05-16"
"4973","4","21","Low","1","-1.81","Low","1","-3.35","Low",0,0,0,0,"10513_2013-07-02"
"4974","3","20","Low","9","0.52","High","8","-1.25","High",0,0,0,0,"10514_2014-03-18"
"4975","4","21","Low","5","-0.42","Medium","3","-2.32","Low",1,0,1,0,"10518_2013-02-18"
"4976","2","17","Low","4","-0.87","Low","3","-2.24","Low",1,1,1,1,"10520_2014-03-18"
"4977","1","12","Low","1","-1.87","Low","1","-3.33","Low",0,0,0,0,"10522_2014-01-27"
"4978","1","13","Low","2","-1.21","Low","3","-2.51","Low",1,1,1,1,"10523_2013-05-04"
"4979","2","17","Low","4","-0.56","Low","3","-2.55","Low",1,1,1,1,"10525_2013-05-17"
"4980","1","13","Low","1","-2.07","Low","1","-3.58","Low",0,0,0,0,"10528_2013-06-04"
"4981","3","19","Low","8","0.13","High","9","-0.69","High",1,0,1,0,"10531_2013-03-07"
"4982","3","19","Low","4","-0.54","Low","4","-2.13","Low",1,1,1,1,"10532_2014-02-19"
"4983","6","24","Medium","9","0.34","High","6","-1.66","Medium",1,1,1,0,"10536_2013-09-08"
"4984","1","13","Low","6","-0.31","Medium","6","-1.68","Medium",0,0,0,0,"10538_2013-01-26"
"4985","1","15","Low","7","-0.09","Medium","3","-2.28","Low",1,0,1,0,"10542_2013-08-01"
"4986","1","11","Low","1","-2.92","Low","1","-4.5","Low",0,0,0,0,"10544_2013-08-16"
"4987","1","15","Low","7","-0.12","Medium","3","-2.36","Low",0,0,0,0,"10545_2013-05-11"
"4988","2","16","Low","6","-0.39","Medium","5","-1.88","Medium",0,0,0,0,"10546_2013-09-08"
"4989","3","20","Low","3","-0.92","Low","3","-2.4","Low",0,0,0,0,"10549_2013-03-25"
"4990","1","13","Low","4","-0.68","Low","5","-1.95","Medium",0,0,0,0,"10550_2013-03-31"
"4991","4","20","Low","1","-2.23","Low","1","-3.89","Low",0,0,0,0,"10552_2013-01-18"
"4992","2","17","Low","7","-0.06","Medium","6","-1.54","Medium",1,1,1,0,"10554_2013-02-15"
"4993","1","13","Low","3","-0.98","Low","4","-2.11","Low",1,0,1,0,"10555_2013-04-29"
"4994","1","12","Low","3","-1.19","Low","2","-2.56","Low",0,0,0,0,"10556_2014-03-13"
"4995","5","22","Medium","6","-0.17","Medium","4","-2.17","Low",1,0,1,0,"10558_2013-04-01"
"4996","2","16","Low","6","-0.27","Medium","6","-1.67","Medium",0,0,0,0,"10559_2013-11-20"
"4997","3","19","Low","10","0.86","High","9","-0.72","High",0,0,0,0,"10561_2013-10-21"
"4998","1","15","Low","6","-0.55","Medium","4","-2.22","Low",0,0,0,0,"10562_2014-03-20"
"4999","5","23","Medium","3","-0.82","Low","3","-2.4","Low",0,0,0,0,"10563_2013-02-28"
"5000","3","19","Low","7","0.06","Medium","4","-2.02","Low",0,0,0,0,"10566_2013-10-29"
"5001","6","24","Medium","4","-0.67","Low","3","-2.47","Low",0,0,0,0,"10568_2014-01-24"
"5002","4","21","Low","3","-0.96","Low","1","-3.6","Low",0,0,0,0,"10570_2013-07-22"
"5003","2","17","Low","10","0.64","High","6","-1.56","Medium",1,0,1,0,"10571_2013-02-20"
"5004","5","23","Medium","8","0.1","High","3","-2.28","Low",1,0,1,0,"10572_2013-09-14"
"5005","5","23","Medium","4","-0.58","Low","5","-1.84","Medium",1,0,1,0,"10579_2013-11-11"
"5006","5","22","Medium","8","0.04","High","7","-1.34","Medium",1,0,0,0,"10580_2013-08-12"
"5007","1","11","Low","4","-0.63","Low","7","-1.37","Medium",1,0,1,0,"10581_2013-03-30"
"5008","1","12","Low","5","-0.42","Medium","5","-1.82","Medium",1,1,1,0,"10584_2014-03-04"
"5009","1","15","Low","5","-0.73","Medium","6","-1.54","Medium",0,0,0,0,"10585_2013-10-02"
"5010","5","23","Medium","5","-0.47","Medium","6","-1.72","Medium",1,0,1,0,"10586_2013-01-16"
"5011","9","32","High","5","-0.48","Medium","4","-1.99","Low",1,0,1,0,"10591_2014-02-18"
"5012","1","13","Low","1","-1.9","Low","1","-3.37","Low",0,0,0,0,"10595_2013-08-25"
"5013","3","19","Low","5","-0.77","Medium","2","-2.93","Low",1,1,1,0,"10599_2014-01-05"
"5014","6","25","Medium","9","0.42","High","5","-1.9","Medium",0,0,0,0,"10602_2013-04-23"
"5015","1","11","Low","5","-0.66","Medium","6","-1.54","Medium",1,1,1,0,"10607_2013-12-27"
"5016","2","16","Low","2","-1.03","Low","4","-2.21","Low",1,1,1,0,"10608_2013-12-28"
"5017","3","20","Low","3","-0.87","Low","1","-3.46","Low",1,1,1,0,"10611_2013-10-24"
"5018","4","21","Low","10","0.72","High","9","-0.84","High",1,0,1,0,"10614_2013-02-17"
"5019","4","21","Low","5","-0.32","Medium","3","-2.27","Low",0,0,0,0,"10616_2013-10-19"
"5020","1","15","Low","3","-0.75","Low","4","-2.14","Low",1,0,1,0,"10618_2014-02-22"
"5021","1","13","Low","1","-1.74","Low","1","-3.12","Low",0,0,0,0,"10620_2013-01-12"
"5022","6","23","Medium","6","-0.38","Medium","3","-2.47","Low",0,0,0,0,"10622_2014-02-28"
"5023","6","24","Medium","3","-0.88","Low","1","-3.09","Low",1,1,1,0,"10623_2013-04-20"
"5024","1","11","Low","4","-0.69","Low","6","-1.68","Medium",0,0,0,0,"10625_2013-04-06"
"5025","1","11","Low","1","-2.17","Low","1","-3.74","Low",0,0,0,0,"10626_2014-03-16"
"5026","3","18","Low","4","-0.55","Low","2","-2.81","Low",0,0,0,0,"10627_2014-01-31"
"5027","1","14","Low","2","-1.31","Low","2","-2.73","Low",1,1,1,0,"10628_2013-08-12"
"5028","1","13","Low","1","-1.73","Low","1","-3.33","Low",1,1,1,1,"10629_2013-03-19"
"5029","3","20","Low","3","-0.77","Low","1","-3.26","Low",0,0,0,0,"10631_2013-10-06"
"5030","3","19","Low","10","0.86","High","9","-0.64","High",0,0,0,0,"10634_2014-02-10"
"5031","1","12","Low","7","-0.05","Medium","7","-1.49","Medium",0,0,0,0,"10636_2013-03-24"
"5032","3","18","Low","10","1.18","High","10","-0.62","High",0,0,0,0,"10643_2013-05-10"
"5033","4","21","Low","7","0","Medium","3","-2.25","Low",0,0,0,0,"10645_2013-04-10"
"5034","4","21","Low","8","0.26","High","6","-1.55","Medium",1,1,1,0,"10646_2013-04-09"
"5035","1","12","Low","5","-0.34","Medium","7","-1.42","Medium",0,0,0,0,"10649_2014-03-03"
"5036","2","17","Low","6","-0.24","Medium","7","-1.45","Medium",0,0,0,0,"10651_2013-08-03"
"5037","9","32","High","6","-0.3","Medium","4","-2.06","Low",1,0,1,0,"10652_2013-11-27"
"5038","2","16","Low","2","-1.36","Low","1","-3.7","Low",0,0,0,0,"10653_2013-10-07"
"5039","4","21","Low","1","-2.2","Low","1","-3.67","Low",0,0,0,0,"10655_2013-02-20"
"5040","1","13","Low","4","-0.63","Low","7","-1.37","Medium",0,0,0,0,"10656_2013-11-09"
"5041","1","13","Low","2","-1.23","Low","3","-2.47","Low",0,0,0,0,"10657_2013-04-18"
"5042","7","26","Medium","10","0.74","High","8","-1.18","High",0,0,1,0,"10659_2013-03-16"
"5043","3","19","Low","2","-1.14","Low","4","-2.16","Low",1,1,1,1,"10660_2014-03-04"
"5044","8","28","High","6","-0.14","Medium","3","-2.28","Low",1,1,1,0,"10665_2013-01-28"
"5045","3","18","Low","4","-0.9","Low","3","-2.33","Low",0,0,0,0,"10667_2013-05-21"
"5046","1","11","Low","1","-2.45","Low","1","-4.23","Low",1,0,1,0,"10669_2013-11-19"
"5047","1","13","Low","1","-1.68","Low","1","-3.31","Low",0,0,0,0,"10670_2013-11-07"
"5048","2","16","Low","3","-0.86","Low","2","-2.61","Low",1,0,1,0,"10671_2014-01-22"
"5049","2","17","Low","6","-0.44","Medium","6","-1.67","Medium",0,0,0,0,"10672_2014-02-03"
"5050","6","24","Medium","7","-0.31","Medium","4","-2.03","Low",1,1,1,0,"10673_2013-02-16"
"5051","3","19","Low","10","0.68","High","6","-1.7","Medium",0,0,0,0,"10674_2013-02-22"
"5052","1","12","Low","4","-0.57","Low","4","-2.14","Low",0,0,0,0,"10676_2013-08-27"
"5053","3","18","Low","9","0.37","High","4","-2.13","Low",1,0,1,0,"10677_2013-12-03"
"5054","1","15","Low","6","-0.14","Medium","8","-1.02","High",1,0,1,0,"10680_2013-03-09"
"5055","1","14","Low","2","-1.35","Low","2","-2.64","Low",0,0,0,0,"10685_2013-08-04"
"5056","3","18","Low","1","-1.66","Low","1","-3.15","Low",0,0,0,0,"10686_2013-01-01"
"5057","2","16","Low","3","-0.95","Low","2","-2.85","Low",0,0,0,0,"10689_2014-02-25"
"5058","1","14","Low","6","-0.18","Medium","5","-1.96","Medium",0,0,0,0,"10690_2013-03-15"
"5059","5","22","Medium","9","0.38","High","9","-0.89","High",1,0,1,0,"10692_2013-04-10"
"5060","3","20","Low","8","0.1","High","2","-2.68","Low",1,0,1,0,"10695_2013-10-08"
"5061","1","12","Low","3","-0.77","Low","3","-2.26","Low",1,0,1,0,"10698_2013-11-18"
"5062","3","20","Low","10","0.64","High","9","-0.88","High",1,0,1,0,"10700_2013-05-02"
"5063","10","39","High","10","0.77","High","8","-1.03","High",0,0,0,0,"10701_2013-05-27"
"5064","3","20","Low","7","0.03","Medium","3","-2.43","Low",0,0,0,0,"10703_2013-05-25"
"5065","3","18","Low","7","-0.02","Medium","4","-1.99","Low",0,0,0,0,"10706_2013-01-02"
"5066","10","34","High","10","0.67","High","8","-1.12","High",1,0,1,0,"10707_2013-12-06"
"5067","1","15","Low","1","-2.81","Low","1","-4.45","Low",0,0,0,0,"10709_2013-01-11"
"5068","2","17","Low","10","0.64","High","10","-0.34","High",0,0,0,0,"10710_2014-01-02"
"5069","2","16","Low","6","-0.29","Medium","5","-1.84","Medium",1,0,1,0,"10712_2013-09-19"
"5070","1","14","Low","3","-1.2","Low","3","-2.32","Low",0,0,0,0,"10713_2013-03-11"
"5071","1","13","Low","3","-0.76","Low","6","-1.62","Medium",0,0,0,0,"10718_2013-08-21"
"5072","1","13","Low","6","-0.14","Medium","6","-1.69","Medium",1,1,1,1,"10720_2014-03-26"
"5073","5","23","Medium","2","-1.1","Low","1","-3.16","Low",0,0,0,0,"10721_2013-12-20"
"5074","4","21","Low","7","-0.29","Medium","3","-2.37","Low",1,1,1,1,"10728_2013-12-16"
"5075","1","15","Low","2","-1.54","Low","1","-3","Low",0,0,0,0,"10730_2013-03-09"
"5076","8","29","High","3","-0.79","Low","3","-2.54","Low",0,0,0,0,"10732_2013-09-24"
"5077","3","19","Low","3","-1.25","Low","1","-3.61","Low",0,0,0,0,"10737_2013-10-17"
"5078","1","12","Low","1","-2.18","Low","1","-3.53","Low",0,0,0,0,"10748_2013-04-10"
"5079","1","13","Low","2","-1.5","Low","2","-2.82","Low",0,0,0,0,"10749_2014-01-04"
"5080","4","20","Low","3","-1.21","Low","1","-3.62","Low",0,0,0,0,"10750_2013-12-15"
"5081","2","16","Low","10","0.86","High","9","-0.67","High",1,1,1,1,"10753_2013-02-23"
"5082","2","17","Low","4","-1.01","Low","4","-1.99","Low",1,0,0,0,"10754_2013-06-03"
"5083","1","14","Low","4","-0.56","Low","2","-2.64","Low",0,0,0,0,"10756_2014-02-12"
"5084","1","15","Low","2","-1.01","Low","1","-3.14","Low",0,0,0,0,"10758_2013-04-06"
"5085","1","13","Low","4","-0.55","Low","4","-2.08","Low",1,0,1,0,"10761_2013-07-12"
"5086","1","14","Low","4","-0.94","Low","3","-2.52","Low",0,0,0,0,"10762_2013-12-11"
"5087","2","16","Low","1","-1.78","Low","1","-3.06","Low",0,0,0,0,"10763_2013-03-18"
"5088","1","12","Low","4","-0.63","Low","4","-2.17","Low",0,0,0,0,"10765_2013-08-27"
"5089","8","28","High","7","-0.03","Medium","7","-1.43","Medium",1,0,1,0,"10766_2013-04-03"
"5090","1","14","Low","3","-0.81","Low","2","-2.92","Low",1,0,1,0,"10768_2013-11-21"
"5091","1","14","Low","1","-1.87","Low","1","-3.18","Low",0,0,0,0,"10769_2013-04-02"
"5092","1","13","Low","1","-2.24","Low","1","-3.84","Low",0,0,0,0,"10770_2013-04-05"
"5093","1","12","Low","1","-1.42","Low","1","-3.07","Low",1,1,1,1,"10774_2013-04-09"
"5094","5","23","Medium","3","-0.94","Low","1","-3.08","Low",0,0,0,0,"10779_2013-04-06"
"5095","1","13","Low","1","-1.52","Low","2","-2.76","Low",0,0,1,0,"10781_2013-07-17"
"5096","1","11","Low","1","-2.9","Low","1","-4.49","Low",0,0,0,0,"10783_2013-02-23"
"5097","6","25","Medium","2","-1.04","Low","1","-3.36","Low",0,0,0,0,"10784_2014-02-04"
"5098","3","19","Low","3","-1.19","Low","1","-3.66","Low",0,0,0,0,"10786_2013-09-19"
"5099","6","24","Medium","7","-0.17","Medium","9","-0.99","High",0,0,1,0,"10787_2013-05-10"
"5100","1","11","Low","2","-1.2","Low","4","-2","Low",0,0,0,0,"10788_2013-09-13"
"5101","3","19","Low","8","0.14","High","3","-2.3","Low",0,0,0,0,"10791_2013-09-30"
"5102","5","23","Medium","9","0.39","High","6","-1.51","Medium",0,0,0,0,"10797_2013-10-20"
"5103","1","12","Low","4","-0.92","Low","4","-2.13","Low",1,0,1,0,"10799_2014-02-05"
"5104","9","33","High","9","0.39","High","7","-1.39","Medium",1,1,1,0,"10807_2013-08-05"
"5105","6","24","Medium","5","-0.49","Medium","2","-2.77","Low",0,0,0,0,"10811_2013-08-30"
"5106","1","13","Low","1","-1.96","Low","1","-3.54","Low",0,0,0,0,"10827_2014-03-16"
"5107","4","21","Low","8","-0.12","High","6","-1.68","Medium",1,1,1,1,"10831_2013-12-05"
"5108","1","13","Low","5","-0.49","Medium","6","-1.62","Medium",0,0,0,0,"10833_2013-01-05"
"5109","2","17","Low","5","-0.51","Medium","4","-2","Low",0,0,0,0,"10835_2013-08-15"
"5110","3","20","Low","6","-0.18","Medium","1","-2.95","Low",0,0,0,0,"10837_2013-08-15"
"5111","1","11","Low","3","-0.82","Low","5","-1.97","Medium",1,0,0,0,"10843_2014-01-29"
"5112","2","17","Low","8","0.09","High","4","-2.12","Low",1,0,1,0,"10844_2013-05-01"
"5113","3","20","Low","7","0.07","Medium","6","-1.59","Medium",1,0,1,0,"10849_2013-08-06"
"5114","7","27","Medium","10","0.71","High","9","-0.7","High",0,0,0,0,"10850_2013-08-22"
"5115","1","12","Low","3","-1.06","Low","3","-2.43","Low",1,0,1,0,"10851_2014-02-05"
"5116","7","26","Medium","10","0.85","High","7","-1.26","Medium",0,0,0,0,"10853_2013-03-29"
"5117","5","23","Medium","2","-1.12","Low","1","-3.25","Low",0,0,0,0,"10854_2013-09-04"
"5118","6","24","Medium","6","-0.16","Medium","7","-1.4","Medium",1,0,1,0,"10855_2013-10-16"
"5119","1","13","Low","2","-1.04","Low","3","-2.28","Low",0,0,0,0,"10858_2013-11-16"
"5120","2","16","Low","8","-0.07","High","4","-2.19","Low",0,0,0,0,"10859_2013-09-13"
"5121","1","12","Low","2","-1.16","Low","2","-2.93","Low",1,1,1,1,"10863_2014-01-08"
"5122","1","13","Low","7","-0.02","Medium","7","-1.31","Medium",1,1,1,0,"10864_2013-03-20"
"5123","3","20","Low","1","-1.88","Low","1","-3.11","Low",0,0,0,0,"10866_2014-03-26"
"5124","6","25","Medium","10","0.72","High","2","-2.89","Low",1,1,1,1,"10869_2013-05-08"
"5125","1","14","Low","1","-1.81","Low","1","-3.54","Low",0,0,0,0,"10871_2013-04-01"
"5126","2","16","Low","5","-0.7","Medium","3","-2.46","Low",1,0,1,0,"10873_2013-05-29"
"5127","1","13","Low","4","-0.91","Low","4","-2.08","Low",0,0,0,0,"10874_2013-10-21"
"5128","2","16","Low","2","-1.2","Low","1","-3.35","Low",0,0,0,0,"10876_2013-04-22"
"5129","5","23","Medium","6","-0.19","Medium","1","-3.09","Low",1,1,1,0,"10878_2013-02-08"
"5130","1","11","Low","1","-2.5","Low","1","-4.05","Low",0,0,0,0,"10879_2013-12-23"
"5131","2","17","Low","1","-2.43","Low","1","-3.78","Low",0,0,0,0,"10880_2013-09-16"
"5132","1","12","Low","4","-0.89","Low","4","-2.04","Low",0,0,0,0,"10882_2014-01-13"
"5133","2","16","Low","4","-0.66","Low","2","-2.66","Low",1,0,1,0,"10883_2013-05-28"
"5134","2","17","Low","6","-0.27","Medium","5","-1.79","Medium",0,0,1,0,"10884_2013-02-01"
"5135","2","16","Low","3","-1.3","Low","1","-3.62","Low",1,1,1,0,"10885_2013-08-13"
"5136","7","27","Medium","10","0.85","High","6","-1.69","Medium",0,0,0,0,"10887_2013-03-19"
"5137","4","21","Low","7","0.04","Medium","4","-2.23","Low",1,0,0,0,"10889_2013-02-15"
"5138","3","18","Low","2","-1.2","Low","1","-3.67","Low",0,0,0,0,"10893_2013-03-15"
"5139","3","20","Low","4","-0.63","Low","4","-2.13","Low",0,0,0,0,"10894_2014-02-14"
"5140","4","20","Low","8","-0.06","High","2","-2.62","Low",1,1,1,0,"10895_2013-04-24"
"5141","2","17","Low","8","0.13","High","7","-1.35","Medium",0,0,1,1,"10897_2013-04-15"
"5142","2","17","Low","2","-1.24","Low","3","-2.24","Low",0,0,0,0,"10900_2014-02-19"
"5143","9","33","High","8","0.2","High","5","-1.85","Medium",0,0,0,0,"10906_2013-10-11"
"5144","1","14","Low","5","-0.76","Medium","2","-2.72","Low",0,0,0,0,"10907_2014-01-17"
"5145","6","24","Medium","6","-0.15","Medium","5","-1.86","Medium",0,0,0,0,"10910_2013-09-22"
"5146","1","13","Low","7","-0.01","Medium","7","-1.36","Medium",1,1,1,1,"10913_2013-05-13"
"5147","2","16","Low","6","-0.29","Medium","3","-2.45","Low",1,1,1,0,"10919_2014-01-02"
"5148","4","21","Low","5","-0.34","Medium","5","-1.84","Medium",0,0,0,0,"10920_2013-01-11"
"5149","5","23","Medium","1","-1.75","Low","1","-3.81","Low",0,0,0,0,"10922_2014-01-30"
"5150","1","14","Low","2","-1.19","Low","1","-3.09","Low",0,0,0,0,"10924_2014-02-09"
"5151","1","14","Low","2","-1.16","Low","2","-2.61","Low",1,0,1,0,"10925_2013-05-15"
"5152","1","15","Low","6","-0.28","Medium","5","-1.84","Medium",0,0,0,0,"10927_2013-03-19"
"5153","8","30","High","7","-0.02","Medium","6","-1.62","Medium",1,0,1,0,"10930_2013-08-10"
"5154","1","14","Low","3","-1","Low","2","-2.62","Low",0,0,0,0,"10931_2013-10-21"
"5155","3","18","Low","3","-1","Low","2","-2.66","Low",0,0,0,0,"10932_2013-03-30"
"5156","1","13","Low","1","-1.91","Low","1","-3.5","Low",0,0,0,0,"10934_2013-01-25"
"5157","3","18","Low","9","0.45","High","5","-1.77","Medium",1,0,1,0,"10935_2013-04-15"
"5158","1","15","Low","6","-0.17","Medium","5","-1.8","Medium",1,0,1,0,"10936_2013-11-13"
"5159","1","13","Low","1","-2.37","Low","1","-3.37","Low",0,0,0,0,"10939_2013-06-25"
"5160","7","26","Medium","9","0.59","High","7","-1.26","Medium",0,0,0,0,"10940_2014-02-09"
"5161","1","15","Low","4","-0.59","Low","3","-2.38","Low",1,1,1,1,"10941_2013-03-30"
"5162","3","18","Low","5","-0.47","Medium","7","-1.4","Medium",0,0,1,0,"10942_2013-01-21"
"5163","1","14","Low","8","0.23","High","7","-1.44","Medium",1,0,1,0,"10945_2013-04-13"
"5164","3","19","Low","5","-0.4","Medium","8","-1.08","High",0,0,0,0,"10946_2013-05-05"
"5165","1","13","Low","3","-0.86","Low","5","-1.87","Medium",0,0,0,0,"10951_2013-04-30"
"5166","4","20","Low","7","-0.31","Medium","6","-1.59","Medium",0,0,0,0,"10954_2013-09-11"
"5167","3","19","Low","2","-1.61","Low","1","-3.18","Low",0,0,0,0,"10955_2013-04-06"
"5168","1","11","Low","1","-2.63","Low","1","-4.31","Low",0,0,0,0,"10956_2013-01-26"
"5169","1","15","Low","6","-0.45","Medium","1","-3.18","Low",0,0,0,0,"10958_2014-03-09"
"5170","1","15","Low","6","-0.56","Medium","3","-2.38","Low",1,0,1,0,"10962_2013-08-08"
"5171","3","18","Low","4","-0.54","Low","2","-2.57","Low",0,0,0,0,"10963_2013-11-06"
"5172","3","20","Low","4","-0.69","Low","2","-2.67","Low",0,0,0,0,"10964_2013-02-23"
"5173","1","15","Low","1","-1.57","Low","1","-3.21","Low",0,0,0,0,"10966_2013-03-04"
"5174","3","18","Low","6","-0.15","Medium","7","-1.49","Medium",0,0,0,0,"10968_2014-02-20"
"5175","1","12","Low","3","-0.97","Low","4","-2.19","Low",1,1,1,1,"10969_2013-01-11"
"5176","1","13","Low","2","-1.1","Low","1","-2.99","Low",0,0,0,0,"10972_2013-09-12"
"5177","4","21","Low","8","0.15","High","9","-0.67","High",0,0,0,0,"10973_2013-01-29"
"5178","3","19","Low","2","-1.22","Low","3","-2.4","Low",0,0,0,0,"10975_2013-09-05"
"5179","8","30","High","7","-0.01","Medium","4","-2.01","Low",1,0,1,0,"10977_2013-09-18"
"5180","1","13","Low","1","-2.03","Low","1","-3.55","Low",0,0,0,0,"10979_2013-09-06"
"5181","3","19","Low","2","-1.31","Low","2","-2.66","Low",0,0,0,0,"10980_2014-02-27"
"5182","1","15","Low","5","-0.49","Medium","3","-2.54","Low",0,0,0,0,"10981_2013-12-25"
"5183","1","14","Low","8","0.22","High","6","-1.72","Medium",0,0,0,0,"10982_2013-10-01"
"5184","1","15","Low","7","-0.21","Medium","7","-1.46","Medium",1,1,1,0,"10984_2013-11-05"
"5185","7","26","Medium","10","0.79","High","7","-1.42","Medium",1,1,1,0,"10985_2014-01-22"
"5186","1","14","Low","2","-1.15","Low","3","-2.37","Low",0,0,0,0,"10987_2013-03-31"
"5187","3","18","Low","3","-0.9","Low","1","-3.31","Low",0,0,0,0,"10988_2013-10-27"
"5188","2","17","Low","4","-0.58","Low","3","-2.46","Low",0,0,0,0,"10989_2013-12-28"
"5189","3","18","Low","6","-0.13","Medium","7","-1.32","Medium",1,0,1,0,"10992_2013-05-10"
"5190","1","13","Low","9","0.4","High","9","-0.76","High",0,0,0,0,"10995_2013-10-20"
"5191","1","14","Low","7","0.05","Medium","5","-1.86","Medium",0,0,0,0,"10996_2013-11-23"
"5192","1","15","Low","3","-0.79","Low","5","-1.9","Medium",0,0,0,0,"10997_2014-02-01"
"5193","2","16","Low","1","-2.52","Low","1","-4.11","Low",0,0,0,0,"10999_2014-01-14"
"5194","1","11","Low","2","-1.5","Low","2","-2.92","Low",0,0,0,0,"11000_2014-03-09"
"5195","3","18","Low","9","0.5","High","1","-3.2","Low",1,1,1,1,"11002_2013-03-12"
"5196","1","13","Low","1","-1.85","Low","1","-3.69","Low",1,0,1,0,"11003_2013-01-24"
"5197","8","29","High","2","-1.02","Low","3","-2.52","Low",0,0,0,0,"11004_2013-04-23"
"5198","1","12","Low","2","-1.61","Low","2","-2.61","Low",0,0,0,0,"11006_2013-03-13"
"5199","2","16","Low","8","0.17","High","6","-1.67","Medium",0,0,0,0,"11007_2013-09-19"
"5200","4","21","Low","8","0.18","High","6","-1.72","Medium",0,0,0,0,"11008_2013-12-10"
"5201","3","18","Low","8","0.2","High","2","-2.65","Low",0,0,0,0,"11009_2013-10-16"
"5202","8","28","High","7","0.07","Medium","7","-1.49","Medium",0,0,0,0,"11010_2013-08-27"
"5203","3","18","Low","3","-0.93","Low","1","-3.1","Low",1,1,1,0,"11013_2013-04-02"
"5204","1","13","Low","1","-1.71","Low","1","-3.24","Low",0,0,0,0,"11016_2014-03-20"
"5205","1","14","Low","1","-2.53","Low","1","-3.86","Low",0,0,0,0,"11019_2013-02-22"
"5206","1","11","Low","3","-0.93","Low","5","-1.8","Medium",1,1,1,0,"11021_2014-03-23"
