"","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Failure to Appear_score_text","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Recidivism_score_text","Risk of Violence_decile_score","Risk of Violence_raw_score","Risk of Violence_score_text","recid","recid_violent","recid_proPub","recid_violent_proPub","uid"
"7331","3","19","Low","1","-1.88","Low","1","-3.47","Low",1,1,1,0,"9996_2013-10-26"
"7332","1","11","Low","4","-0.68","Low","7","-1.41","Medium",1,0,1,1,"9997_2013-10-02"
"7333","5","23","Medium","4","-0.64","Low","1","-2.99","Low",0,0,0,0,"9999_2014-09-29"
"7334","1","13","Low","1","-2.47","Low","1","-4.05","Low",0,0,0,0,"10000_2014-06-01"
"7335","3","19","Low","6","-0.41","Medium","5","-1.82","Medium",0,0,0,0,"10001_2014-10-24"
"7336","5","22","Medium","5","-0.51","Medium","4","-2.16","Low",0,0,0,0,"10004_2013-02-12"
"7337","1","15","Low","2","-1.37","Low","1","-3.27","Low",0,0,0,0,"10005_2014-10-01"
"7338","2","17","Low","10","0.76","High","9","-0.63","High",1,1,1,1,"10006_2013-09-14"
"7339","1","11","Low","6","-0.27","Medium","8","-1.25","High",0,0,0,0,"10007_2013-10-07"
"7340","1","15","Low","4","-0.7","Low","3","-2.52","Low",1,1,1,0,"10008_2014-12-08"
"7341","1","14","Low","9","0.52","High","10","-0.56","High",1,1,1,0,"10010_2013-02-13"
"7342","4","21","Low","6","-0.4","Medium","4","-2.07","Low",1,1,1,0,"10012_2014-01-13"
"7343","1","13","Low","4","-0.59","Low","6","-1.66","Medium",1,0,1,0,"10017_2013-12-23"
"7344","1","11","Low","5","-0.81","Medium","4","-2","Low",0,0,0,0,"10018_2013-04-13"
"7345","4","21","Low","5","-0.45","Medium","7","-1.4","Medium",1,0,1,0,"10019_2013-08-08"
"7346","8","28","High","4","-0.64","Low","3","-2.31","Low",1,0,0,0,"10020_2013-04-12"
"7347","3","20","Low","4","-0.73","Low","4","-2.2","Low",0,0,0,0,"10021_2013-05-10"
"7348","1","11","Low","4","-0.9","Low","5","-1.96","Medium",0,0,0,0,"10024_2014-04-05"
"7349","2","16","Low","4","-0.67","Low","6","-1.71","Medium",1,1,1,0,"10025_2013-11-19"
"7350","1","13","Low","1","-1.5","Low","1","-3.48","Low",0,0,0,0,"10029_2013-11-09"
"7351","1","11","Low","4","-0.91","Low","2","-2.58","Low",0,0,0,0,"10031_2014-05-29"
"7352","1","13","Low","4","-0.53","Low","6","-1.56","Medium",0,0,0,0,"10034_2014-04-27"
"7353","3","19","Low","5","-0.62","Medium","1","-3.48","Low",0,0,0,0,"10035_2013-12-25"
"7354","1","15","Low","4","-0.69","Low","4","-2.17","Low",1,1,1,1,"10036_2013-01-29"
"7355","5","22","Medium","4","-0.52","Low","2","-2.66","Low",1,0,1,0,"10037_2013-05-26"
"7356","2","16","Low","4","-0.63","Low","7","-1.37","Medium",0,0,0,0,"10038_2014-09-25"
"7357","1","12","Low","1","-2.53","Low","1","-4.04","Low",1,0,1,0,"10040_2013-11-17"
"7358","1","13","Low","1","-1.92","Low","1","-3.04","Low",0,0,0,0,"10041_2014-12-25"
"7359","3","18","Low","7","-0.09","Medium","4","-2.13","Low",1,1,1,1,"10042_2013-08-29"
"7360","1","11","Low","1","-2.33","Low","1","-3.86","Low",0,0,0,0,"10043_2013-03-23"
"7361","2","16","Low","2","-1.09","Low","1","-3.13","Low",1,0,1,0,"10044_2013-10-19"
"7362","1","13","Low","6","-0.18","Medium","9","-0.94","High",1,0,1,0,"10045_2014-06-13"
"7363","3","18","Low","6","-0.22","Medium","5","-1.84","Medium",1,0,1,0,"10046_2014-08-04"
"7364","1","13","Low","1","-2.33","Low","1","-3.99","Low",0,0,0,0,"10047_2013-03-01"
"7365","8","30","High","9","0.38","High","4","-1.98","Low",0,0,0,0,"10049_2013-05-19"
"7366","1","13","Low","2","-1.65","Low","1","-3.07","Low",0,0,1,1,"10050_2013-02-06"
"7367","9","32","High","10","0.63","High","5","-1.91","Medium",1,1,1,1,"10051_2014-03-09"
"7368","7","26","Medium","5","-0.74","Medium","4","-2.04","Low",0,0,0,0,"10052_2014-03-28"
"7369","3","18","Low","5","-0.49","Medium","1","-3.07","Low",0,0,0,0,"10054_2013-04-30"
"7370","2","17","Low","2","-1.16","Low","2","-2.85","Low",0,0,0,0,"10056_2013-05-01"
"7371","4","21","Low","7","-0.14","Medium","3","-2.32","Low",0,0,0,0,"10059_2013-01-19"
"7372","1","14","Low","7","-0.35","Medium","4","-2.13","Low",0,0,0,0,"10060_2014-04-22"
"7373","2","17","Low","1","-1.73","Low","2","-2.79","Low",0,0,0,0,"10061_2014-03-17"
"7374","1","15","Low","5","-0.67","Medium","2","-2.67","Low",1,0,1,0,"10062_2014-11-25"
"7375","1","15","Low","1","-2.15","Low","1","-3.26","Low",0,0,0,0,"10064_2014-01-02"
"7376","3","18","Low","4","-0.55","Low","3","-2.5","Low",0,0,0,0,"10065_2013-09-30"
"7377","1","15","Low","6","-0.14","Medium","1","-3.17","Low",0,0,0,0,"10066_2014-01-12"
"7378","2","16","Low","7","0.03","Medium","3","-2.24","Low",0,0,0,0,"10067_2014-08-11"
"7379","1","15","Low","4","-0.58","Low","5","-1.85","Medium",0,0,0,0,"10068_2013-03-29"
"7380","1","15","Low","2","-1.42","Low","1","-3.19","Low",0,0,0,0,"10069_2013-02-22"
"7381","3","19","Low","4","-0.62","Low","1","-3.04","Low",0,0,0,0,"10070_2014-05-18"
"7382","4","21","Low","3","-1.12","Low","1","-3.14","Low",0,0,0,0,"10071_2014-01-01"
"7383","3","19","Low","3","-0.86","Low","1","-3.21","Low",1,1,1,0,"10072_2013-12-16"
"7384","3","18","Low","1","-2.63","Low","1","-3.58","Low",0,0,0,0,"10074_2014-04-03"
"7385","3","19","Low","6","-0.14","Medium","7","-1.47","Medium",0,0,0,0,"10077_2013-02-27"
"7386","2","17","Low","3","-1.17","Low","1","-2.97","Low",1,0,1,0,"10079_2014-02-14"
"7387","1","14","Low","1","-1.81","Low","1","-3.61","Low",0,0,0,0,"10082_2014-06-16"
"7388","1","11","Low","1","-1.79","Low","1","-3.21","Low",0,0,0,0,"10083_2014-03-24"
"7389","1","12","Low","4","-0.61","Low","5","-1.96","Medium",0,0,0,0,"10085_2014-12-09"
"7390","1","12","Low","2","-1.6","Low","1","-3.36","Low",1,0,1,0,"10086_2014-12-11"
"7391","2","17","Low","2","-1.38","Low","1","-2.99","Low",1,1,1,0,"10087_2013-01-17"
"7392","1","13","Low","2","-1.35","Low","2","-2.66","Low",0,0,0,0,"10088_2013-02-21"
"7393","4","20","Low","2","-1.5","Low","2","-2.82","Low",0,0,0,0,"10089_2014-07-10"
"7394","2","16","Low","1","-2.67","Low","1","-4.23","Low",0,0,0,0,"10090_2014-11-04"
"7395","2","16","Low","2","-1.24","Low","1","-3.72","Low",1,0,1,0,"10092_2013-02-22"
"7396","1","13","Low","1","-1.54","Low","1","-2.99","Low",0,0,0,0,"10093_2014-08-13"
"7397","1","14","Low","3","-0.91","Low","6","-1.69","Medium",0,0,0,0,"10094_2013-12-28"
"7398","1","14","Low","3","-0.89","Low","3","-2.48","Low",0,0,0,0,"10095_2014-02-22"
"7399","2","16","Low","4","-0.97","Low","4","-2.2","Low",0,0,0,0,"10096_2014-03-13"
"7400","1","13","Low","3","-0.77","Low","4","-2.11","Low",1,0,1,0,"10097_2013-12-09"
"7401","3","18","Low","1","-2.1","Low","1","-3.82","Low",0,0,0,0,"10098_2014-11-12"
"7402","1","13","Low","1","-1.77","Low","1","-3.26","Low",0,0,0,0,"10099_2014-12-30"
"7403","1","12","Low","1","-2.59","Low","1","-4.14","Low",0,0,0,0,"10101_2014-11-09"
"7404","3","18","Low","2","-1.22","Low","1","-3.03","Low",0,0,0,0,"10102_2014-05-02"
"7405","5","22","Medium","8","0.15","High","3","-2.48","Low",0,0,0,0,"10103_2014-03-08"
"7406","4","21","Low","6","-0.2","Medium","3","-2.47","Low",0,0,0,0,"10106_2014-12-17"
"7407","3","19","Low","1","-1.58","Low","1","-3.78","Low",0,0,0,0,"10108_2014-04-12"
"7408","3","19","Low","4","-0.92","Low","2","-2.87","Low",1,0,1,0,"10110_2013-04-23"
"7409","1","12","Low","2","-1.09","Low","3","-2.35","Low",0,0,0,0,"10111_2013-03-06"
"7410","1","14","Low","5","-0.49","Medium","4","-2.19","Low",1,0,1,0,"10112_2014-09-11"
"7411","2","16","Low","6","-0.38","Medium","3","-2.24","Low",0,0,0,0,"10113_2014-08-27"
"7412","1","11","Low","1","-2.42","Low","1","-3.97","Low",0,0,0,0,"10116_2014-12-04"
"7413","1","14","Low","4","-0.52","Low","4","-2.15","Low",0,0,0,0,"10117_2014-10-23"
"7414","1","15","Low","1","-1.86","Low","1","-2.99","Low",0,0,0,0,"10118_2014-03-27"
"7415","2","16","Low","9","0.4","High","10","-0.62","High",1,1,1,0,"10119_2013-01-21"
"7416","1","12","Low","2","-1.48","Low","2","-2.92","Low",1,1,1,0,"10120_2013-10-15"
"7417","2","16","Low","9","0.47","High","9","-0.94","High",1,0,1,0,"10121_2013-12-04"
"7418","5","23","Medium","1","-2.48","Low","1","-4.01","Low",1,1,1,1,"10125_2014-07-20"
"7419","1","12","Low","6","-0.5","Medium","6","-1.53","Medium",1,0,1,0,"10126_2014-08-07"
"7420","8","28","High","7","-0.01","Medium","3","-2.24","Low",0,0,1,1,"10127_2013-05-11"
"7421","1","13","Low","8","0.11","High","8","-1","High",0,0,0,0,"10128_2014-12-03"
"7422","3","18","Low","8","0.25","High","7","-1.48","Medium",1,0,1,0,"10129_2013-02-14"
"7423","3","20","Low","9","0.59","High","10","-0.27","High",0,0,0,0,"10131_2013-02-19"
"7424","4","21","Low","1","-1.45","Low","2","-2.83","Low",1,0,1,0,"10132_2014-04-16"
"7425","5","23","Medium","2","-1.09","Low","2","-2.67","Low",0,0,0,0,"10133_2013-08-15"
"7426","3","19","Low","7","0.01","Medium","8","-1.2","High",1,0,1,0,"10134_2013-02-15"
"7427","7","26","Medium","3","-0.84","Low","2","-2.9","Low",1,1,1,0,"10136_2014-08-02"
"7428","5","22","Medium","7","-0.09","Medium","4","-2.02","Low",0,0,0,0,"10137_2014-01-07"
"7429","4","20","Low","3","-1.3","Low","1","-3.09","Low",1,0,1,0,"10139_2014-06-08"
"7430","1","14","Low","1","-2.35","Low","1","-3.83","Low",0,0,0,0,"10145_2014-02-08"
"7431","3","18","Low","2","-1.04","Low","2","-2.84","Low",0,0,0,0,"10146_2014-04-15"
"7432","5","23","Medium","5","-0.38","Medium","2","-2.78","Low",0,0,0,0,"10147_2014-06-16"
"7433","3","20","Low","7","-0.01","Medium","7","-1.45","Medium",1,0,1,0,"10148_2013-12-05"
"7434","1","14","Low","3","-1.17","Low","4","-2.14","Low",0,0,0,0,"10149_2014-07-10"
"7435","1","14","Low","2","-1.11","Low","3","-2.5","Low",1,1,1,0,"10150_2014-04-17"
"7436","5","23","Medium","2","-1.15","Low","2","-2.94","Low",0,0,0,0,"10152_2014-04-17"
"7437","1","11","Low","3","-0.82","Low","6","-1.53","Medium",0,0,0,0,"10154_2014-06-13"
"7438","1","15","Low","6","-0.14","Medium","5","-1.96","Medium",0,0,0,0,"10156_2014-09-07"
"7439","2","17","Low","9","0.16","High","8","-1.07","High",1,0,1,0,"10157_2013-02-22"
"7440","8","28","High","9","0.6","High","9","-0.96","High",1,0,1,0,"10158_2013-12-11"
"7441","3","18","Low","1","-1.62","Low","1","-2.99","Low",0,0,0,0,"10159_2013-11-04"
"7442","2","17","Low","9","0.4","High","6","-1.64","Medium",0,0,0,0,"10160_2014-09-21"
"7443","1","13","Low","2","-1.47","Low","2","-2.94","Low",0,0,0,0,"10161_2013-11-17"
"7444","7","26","Medium","10","0.92","High","6","-1.5","Medium",0,0,0,0,"10162_2013-03-21"
"7445","1","13","Low","6","-0.16","Medium","5","-1.87","Medium",0,0,0,0,"10163_2014-01-22"
"7446","1","14","Low","2","-1.1","Low","2","-2.6","Low",1,0,1,0,"10165_2014-06-25"
"7447","1","12","Low","6","-0.27","Medium","5","-1.9","Medium",1,0,1,0,"10167_2014-03-25"
"7448","1","14","Low","1","-2.36","Low","1","-3.93","Low",0,0,0,0,"10168_2013-10-31"
"7449","8","29","High","7","-0.07","Medium","4","-2.1","Low",1,0,1,0,"10169_2014-03-01"
"7450","2","16","Low","8","0.04","High","7","-1.31","Medium",0,0,0,0,"10172_2014-07-25"
"7451","8","28","High","7","-0.06","Medium","2","-2.7","Low",1,0,1,0,"10174_2014-12-10"
"7452","3","18","Low","6","-0.27","Medium","3","-2.44","Low",1,1,1,1,"10176_2014-07-03"
"7453","8","30","High","10","0.71","High","4","-2.05","Low",0,0,0,0,"10177_2014-07-28"
"7454","1","13","Low","1","-1.59","Low","1","-3.39","Low",0,0,0,0,"10178_2014-01-14"
"7455","8","28","High","9","0.33","High","6","-1.72","Medium",0,0,0,0,"10181_2014-03-24"
"7456","1","15","Low","2","-1.49","Low","2","-2.75","Low",0,0,0,0,"10182_2014-11-02"
"7457","3","18","Low","9","0.45","High","3","-2.27","Low",0,0,0,0,"10183_2013-03-16"
"7458","3","19","Low","8","0.13","High","6","-1.52","Medium",0,0,0,0,"10184_2014-01-26"
"7459","1","15","Low","2","-1.1","Low","3","-2.38","Low",0,0,0,0,"10185_2013-02-01"
"7460","2","16","Low","6","-0.39","Medium","2","-2.92","Low",0,0,0,0,"10186_2014-05-15"
"7461","8","29","High","7","-0.01","Medium","6","-1.63","Medium",0,0,0,0,"10187_2014-06-15"
"7462","3","20","Low","4","-0.61","Low","3","-2.24","Low",1,0,1,0,"10188_2013-01-12"
"7463","6","24","Medium","10","0.87","High","9","-0.7","High",1,1,1,1,"10189_2014-03-13"
"7464","1","14","Low","5","-0.79","Medium","3","-2.49","Low",0,0,0,0,"10190_2014-07-04"
"7465","3","18","Low","2","-1.32","Low","2","-2.65","Low",0,0,0,0,"10191_2014-06-03"
"7466","1","13","Low","3","-1.11","Low","3","-2.46","Low",0,0,0,0,"10192_2014-08-05"
"7467","1","14","Low","5","-0.44","Medium","6","-1.73","Medium",0,0,0,0,"10193_2013-11-12"
"7468","3","18","Low","8","0.12","High","6","-1.58","Medium",1,0,1,1,"10194_2013-08-30"
"7469","1","12","Low","1","-1.58","Low","2","-2.78","Low",0,0,0,0,"10195_2013-10-18"
"7470","5","23","Medium","9","0.31","High","7","-1.27","Medium",0,0,0,0,"10196_2013-08-07"
"7471","8","28","High","10","0.56","High","5","-1.97","Medium",1,1,1,0,"10197_2014-12-05"
"7472","4","21","Low","5","-0.33","Medium","3","-2.42","Low",0,0,0,0,"10198_2013-10-14"
"7473","1","12","Low","1","-2.72","Low","1","-3.68","Low",0,0,0,0,"10199_2014-10-10"
"7474","2","17","Low","3","-1.25","Low","2","-2.76","Low",0,0,0,0,"10200_2014-06-03"
"7475","2","16","Low","2","-1.2","Low","2","-2.69","Low",1,1,1,1,"10201_2013-03-23"
"7476","2","17","Low","8","-0.07","High","3","-2.24","Low",1,1,1,1,"10202_2014-07-29"
"7477","1","14","Low","3","-1.03","Low","3","-2.36","Low",0,0,0,0,"10203_2014-10-01"
"7478","1","11","Low","1","-2.54","Low","1","-4.1","Low",0,0,0,0,"10204_2014-09-13"
"7479","3","20","Low","6","-0.31","Medium","5","-1.81","Medium",0,0,0,0,"10207_2013-11-26"
"7480","4","21","Low","9","0.51","High","7","-1.48","Medium",0,0,0,0,"10210_2013-08-17"
"7481","2","17","Low","4","-0.98","Low","5","-1.92","Medium",0,0,0,0,"10211_2013-09-25"
"7482","1","15","Low","2","-1.38","Low","2","-2.56","Low",0,0,0,0,"10213_2014-10-14"
"7483","1","15","Low","10","0.79","High","10","-0.43","High",0,0,0,0,"10214_2013-02-11"
"7484","4","21","Low","8","0.3","High","6","-1.56","Medium",0,0,0,0,"10215_2014-12-02"
"7485","2","16","Low","8","-0.06","High","4","-2.2","Low",0,0,0,0,"10216_2013-02-07"
"7486","7","26","Medium","8","0.29","High","5","-1.9","Medium",1,0,1,0,"10217_2014-11-21"
"7487","3","18","Low","4","-0.52","Low","7","-1.3","Medium",1,0,1,0,"10218_2013-03-12"
"7488","8","28","High","8","-0.13","High","9","-0.75","High",1,0,1,0,"10219_2014-11-10"
"7489","1","13","Low","3","-0.84","Low","4","-2","Low",0,0,0,0,"10220_2013-01-11"
"7490","3","19","Low","7","-0.08","Medium","2","-2.9","Low",0,0,0,0,"10223_2013-03-08"
"7491","6","24","Medium","5","-0.46","Medium","3","-2.46","Low",0,0,0,0,"10224_2013-03-26"
"7492","2","17","Low","2","-1.36","Low","1","-3.03","Low",0,0,0,0,"10225_2013-08-01"
"7493","1","14","Low","7","0.05","Medium","4","-2.16","Low",1,0,1,0,"10226_2013-04-20"
"7494","2","16","Low","1","-1.74","Low","1","-3.55","Low",0,0,0,0,"10228_2014-03-30"
"7495","1","14","Low","1","-1.94","Low","1","-3.66","Low",0,0,0,0,"10230_2014-03-12"
"7496","1","12","Low","1","-2.46","Low","1","-4.03","Low",0,0,0,0,"10231_2014-09-03"
"7497","2","17","Low","1","-1.63","Low","1","-3.09","Low",1,0,1,0,"10232_2013-04-14"
"7498","1","15","Low","5","-0.38","Medium","5","-1.94","Medium",0,0,0,0,"10233_2013-03-06"
"7499","1","14","Low","1","-1.39","Low","2","-2.62","Low",1,0,1,0,"10234_2014-04-26"
"7500","2","17","Low","9","0.35","High","7","-1.26","Medium",0,0,0,0,"10235_2013-11-19"
"7501","1","15","Low","9","0.29","High","7","-1.34","Medium",0,0,0,0,"10236_2014-10-20"
"7502","4","21","Low","9","0.54","High","9","-0.83","High",1,1,1,0,"10237_2014-01-05"
"7503","2","17","Low","6","-0.26","Medium","1","-3.15","Low",0,0,0,0,"10238_2014-06-10"
"7504","1","13","Low","1","-1.44","Low","1","-2.97","Low",0,0,0,0,"10239_2013-02-11"
"7505","7","26","Medium","4","-1","Low","7","-1.46","Medium",0,0,0,0,"10240_2014-08-01"
"7506","8","28","High","7","0.01","Medium","9","-0.8","High",0,0,0,0,"10242_2014-01-10"
"7507","1","13","Low","3","-1.3","Low","2","-2.59","Low",0,0,0,0,"10243_2013-06-03"
"7508","4","21","Low","1","-1.54","Low","1","-3.72","Low",1,0,1,0,"10244_2013-09-22"
"7509","4","21","Low","3","-0.75","Low","4","-2","Low",0,0,0,0,"10245_2014-06-09"
"7510","2","16","Low","10","0.58","High","8","-1.12","High",0,0,0,0,"10246_2014-10-27"
"7511","1","13","Low","7","0","Medium","8","-1.14","High",0,0,0,0,"10247_2014-03-13"
"7512","2","16","Low","1","-2.61","Low","1","-4.27","Low",0,0,0,0,"10248_2014-11-10"
"7513","1","12","Low","2","-1.19","Low","3","-2.4","Low",0,0,0,0,"10251_2013-12-12"
"7514","1","12","Low","4","-0.7","Low","5","-1.96","Medium",0,0,0,0,"10252_2013-04-20"
"7515","3","19","Low","1","-1.54","Low","1","-3.32","Low",0,0,0,0,"10253_2014-02-24"
"7516","4","21","Low","9","0.57","High","10","-0.54","High",0,0,0,0,"10254_2014-01-28"
"7517","7","25","Medium","2","-1.4","Low","2","-2.84","Low",0,0,0,0,"10257_2013-11-19"
"7518","5","22","Medium","3","-0.81","Low","2","-2.59","Low",1,1,1,1,"10258_2014-08-12"
"7519","1","14","Low","1","-2.48","Low","1","-4.07","Low",0,0,0,0,"10259_2013-10-03"
"7520","1","15","Low","2","-1.18","Low","2","-2.59","Low",0,0,0,0,"10261_2013-05-29"
"7521","1","13","Low","1","-1.39","Low","2","-2.65","Low",0,0,0,0,"10262_2013-11-15"
"7522","3","19","Low","3","-1.1","Low","3","-2.24","Low",0,0,0,0,"10263_2014-11-03"
"7523","3","20","Low","3","-0.83","Low","4","-2.2","Low",0,0,0,0,"10265_2014-06-23"
"7524","1","15","Low","4","-0.57","Low","6","-1.69","Medium",0,0,0,0,"10266_2014-10-30"
"7525","4","20","Low","8","0.04","High","5","-1.83","Medium",0,0,0,0,"10267_2013-04-19"
"7526","2","16","Low","3","-0.77","Low","3","-2.33","Low",0,0,0,0,"10269_2013-02-25"
"7527","1","12","Low","2","-1.59","Low","2","-2.9","Low",1,1,1,1,"10270_2013-08-20"
"7528","6","24","Medium","3","-0.89","Low","4","-2.07","Low",0,0,0,0,"10271_2013-05-21"
"7529","1","12","Low","4","-0.67","Low","6","-1.71","Medium",0,0,0,0,"10272_2013-09-19"
"7530","2","17","Low","8","0.3","High","7","-1.43","Medium",1,1,1,1,"10274_2013-02-08"
"7531","5","22","Medium","7","-0.06","Medium","7","-1.35","Medium",0,0,0,0,"10275_2014-01-01"
"7532","1","13","Low","1","-1.49","Low","2","-2.75","Low",1,0,1,0,"10276_2013-02-18"
"7533","6","25","Medium","7","0.06","Medium","7","-1.3","Medium",0,0,1,0,"10277_2013-08-04"
"7534","1","14","Low","4","-0.55","Low","8","-1","High",0,0,0,0,"10278_2014-11-07"
"7535","7","26","Medium","10","0.81","High","5","-1.83","Medium",1,0,1,0,"10280_2013-03-14"
"7536","1","11","Low","1","-2.45","Low","1","-4.1","Low",0,0,0,0,"10281_2013-02-23"
"7537","10","38","High","10","1.08","High","3","-2.26","Low",0,0,0,0,"10282_2014-08-13"
"7538","1","15","Low","5","-0.45","Medium","3","-2.48","Low",1,0,1,0,"10283_2013-03-27"
"7539","6","24","Medium","10","1.03","High","9","-0.77","High",0,0,0,0,"10286_2014-10-08"
"7540","3","19","Low","2","-1.03","Low","2","-2.57","Low",0,0,0,0,"10288_2014-02-17"
"7541","10","35","High","8","0.1","High","3","-2.47","Low",1,1,1,1,"10289_2014-11-23"
"7542","4","21","Low","8","0.12","High","4","-1.98","Low",0,0,0,0,"10291_2014-09-09"
"7543","1","13","Low","8","0.23","High","8","-1.02","High",0,0,0,0,"10292_2013-03-20"
"7544","3","18","Low","3","-0.95","Low","4","-2","Low",0,0,0,0,"10293_2013-12-04"
"7545","2","16","Low","5","-0.61","Medium","8","-1.18","High",0,0,0,0,"10294_2014-09-12"
"7546","3","18","Low","5","-0.36","Medium","5","-1.75","Medium",1,0,1,1,"10298_2013-01-07"
"7547","6","25","Medium","5","-0.33","Medium","2","-2.63","Low",1,0,0,0,"10299_2013-09-08"
"7548","1","12","Low","1","-2.56","Low","1","-3.93","Low",0,0,0,0,"10300_2013-01-21"
"7549","1","12","Low","3","-0.84","Low","4","-2","Low",1,0,1,0,"10301_2014-02-26"
"7550","5","22","Medium","2","-1.13","Low","2","-2.81","Low",1,0,1,0,"10302_2013-10-23"
"7551","1","14","Low","7","0","Medium","8","-1.01","High",1,0,1,0,"10303_2014-02-25"
"7552","10","34","High","10","0.78","High","7","-1.46","Medium",0,0,0,0,"10304_2014-12-05"
"7553","3","19","Low","6","-0.14","Medium","7","-1.43","Medium",1,0,1,0,"10305_2014-09-10"
"7554","3","19","Low","1","-1.68","Low","1","-3.65","Low",1,0,1,0,"10306_2013-08-10"
"7555","4","21","Low","6","-0.2","Medium","6","-1.54","Medium",0,0,0,0,"10307_2013-01-06"
"7556","3","18","Low","4","-0.66","Low","2","-2.58","Low",0,0,0,0,"10308_2013-12-23"
"7557","8","30","High","5","-0.39","Medium","4","-1.99","Low",1,1,1,0,"10309_2014-09-18"
"7558","5","22","Medium","3","-0.84","Low","6","-1.62","Medium",0,0,0,0,"10310_2014-06-19"
"7559","2","16","Low","3","-1.29","Low","3","-2.54","Low",0,0,0,0,"10311_2014-06-25"
"7560","1","13","Low","2","-1.33","Low","2","-2.69","Low",1,0,1,0,"10312_2013-01-23"
"7561","3","18","Low","1","-1.86","Low","1","-3.15","Low",1,1,1,0,"10315_2014-04-15"
"7562","1","11","Low","1","-2.47","Low","1","-4.05","Low",0,0,0,0,"10316_2013-01-21"
"7563","2","16","Low","1","-2.91","Low","1","-4.17","Low",0,0,0,0,"10317_2014-01-23"
"7564","1","14","Low","1","-1.86","Low","1","-3.01","Low",1,0,1,0,"10319_2013-12-23"
"7565","1","14","Low","5","-0.4","Medium","5","-1.94","Medium",0,0,0,0,"10321_2014-03-14"
"7566","4","20","Low","4","-0.85","Low","5","-1.79","Medium",1,0,1,0,"10324_2014-12-12"
"7567","1","13","Low","1","-1.78","Low","1","-3.2","Low",0,0,0,0,"10325_2014-10-07"
"7568","10","35","High","10","0.71","High","8","-1.14","High",1,0,1,0,"10326_2013-12-11"
"7569","1","12","Low","5","-0.49","Medium","6","-1.71","Medium",0,0,0,0,"10327_2014-03-11"
"7570","1","12","Low","1","-2.57","Low","1","-4.11","Low",0,0,0,0,"10329_2014-02-03"
"7571","1","11","Low","1","-2.3","Low","1","-3.98","Low",0,0,0,0,"10330_2013-04-27"
"7572","8","30","High","7","-0.04","Medium","5","-1.92","Medium",0,0,0,0,"10331_2014-04-13"
"7573","1","14","Low","1","-2.04","Low","1","-3.38","Low",0,0,0,0,"10332_2013-05-14"
"7574","1","12","Low","6","-0.26","Medium","8","-1.1","High",1,1,1,0,"10334_2014-10-06"
"7575","8","30","High","8","0.3","High","8","-1.21","High",1,1,1,1,"10336_2013-12-07"
"7576","1","15","Low","2","-1.06","Low","3","-2.48","Low",0,0,0,0,"10337_2013-02-11"
"7577","1","15","Low","2","-1.46","Low","1","-3.21","Low",1,0,1,0,"10338_2013-02-26"
"7578","1","15","Low","3","-0.77","Low","1","-3.03","Low",0,0,0,0,"10342_2014-07-10"
"7579","1","12","Low","1","-1.94","Low","1","-3.41","Low",0,0,0,0,"10343_2013-01-07"
"7580","1","12","Low","2","-1.2","Low","2","-2.81","Low",0,0,0,0,"10344_2014-01-23"
"7581","5","22","Medium","8","0.24","High","8","-1.17","High",1,1,1,1,"10346_2013-12-29"
"7582","3","19","Low","2","-1.36","Low","3","-2.52","Low",0,0,0,0,"10347_2014-12-27"
