"","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Failure to Appear_score_text","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Recidivism_score_text","Risk of Violence_decile_score","Risk of Violence_raw_score","Risk of Violence_score_text","recid","recid_violent","recid_proPub","recid_violent_proPub","uid"
"4478","2","16","Low","5","-0.61","Medium","4","-2.13","Low",0,0,0,0,"9133_2013-02-25"
"4479","1","15","Low","4","-0.57","Low","3","-2.32","Low",0,0,0,0,"9136_2013-03-27"
"4480","1","11","Low","2","-1.06","Low","6","-1.73","Medium",0,0,0,0,"9143_2013-12-06"
"4481","1","15","Low","3","-0.8","Low","3","-2.45","Low",1,1,1,1,"9144_2014-02-17"
"4482","1","12","Low","2","-1.05","Low","4","-2.08","Low",1,0,1,0,"9145_2014-02-04"
"4483","1","13","Low","5","-0.68","Medium","7","-1.41","Medium",0,0,0,0,"9146_2013-01-28"
"4484","1","15","Low","9","0.56","High","8","-1.06","High",1,1,1,1,"9147_2013-05-03"
"4485","2","17","Low","3","-0.9","Low","2","-2.8","Low",0,0,0,0,"9148_2013-10-27"
"4486","1","14","Low","9","0.5","High","9","-0.7","High",1,0,1,1,"9150_2013-10-21"
"4487","4","22","Low","9","0.5","High","9","-0.7","High",1,0,NA,NA,"9150_2013-11-14"
"4488","9","32","High","10","0.89","High","7","-1.47","Medium",1,1,1,1,"9157_2013-01-22"
"4489","7","27","Medium","8","0.22","High","5","-1.8","Medium",0,0,1,0,"9163_2013-03-23"
"4490","3","20","Low","9","0.44","High","10","-0.45","High",0,0,0,0,"9165_2013-08-26"
"4491","1","11","Low","4","-0.72","Low","5","-1.8","Medium",0,0,0,0,"9166_2013-05-22"
"4492","3","19","Low","3","-0.75","Low","3","-2.36","Low",0,0,0,0,"9167_2013-12-22"
"4493","1","11","Low","1","-1.88","Low","1","-3.24","Low",1,0,1,0,"9169_2013-05-21"
"4494","1","12","Low","1","-2.15","Low","1","-3.95","Low",0,0,0,0,"9170_2013-01-12"
"4495","1","14","Low","7","-0.1","Medium","7","-1.42","Medium",0,0,1,0,"9172_2013-10-29"
"4496","1","13","Low","8","0.11","High","6","-1.58","Medium",0,0,0,0,"9173_2013-12-28"
"4497","1","12","Low","1","-1.66","Low","1","-2.98","Low",1,0,1,0,"9176_2014-02-25"
"4498","2","17","Low","4","-0.96","Low","2","-2.69","Low",1,0,1,0,"9178_2013-02-09"
"4499","2","17","Low","7","-0.04","Medium","6","-1.68","Medium",0,0,0,0,"9180_2013-09-22"
"4500","7","25","Medium","1","-2.03","Low","1","-3.67","Low",1,0,1,0,"9181_2013-02-01"
"4501","8","27","High","7","-0.2","Medium","3","-2.26","Low",1,1,1,0,"9182_2013-12-01"
"4502","1","14","Low","2","-1.35","Low","2","-2.82","Low",0,0,0,0,"9183_2013-05-15"
"4503","4","21","Low","2","-1.17","Low","1","-3.63","Low",0,0,0,0,"9189_2013-12-03"
"4504","1","13","Low","1","-1.84","Low","1","-3.23","Low",0,0,0,0,"9192_2013-02-18"
"4505","2","16","Low","2","-1.12","Low","3","-2.37","Low",0,0,0,0,"9207_2013-12-18"
"4506","2","16","Low","4","-0.64","Low","3","-2.3","Low",1,0,1,0,"9209_2013-02-25"
"4507","1","14","Low","6","-0.15","Medium","5","-1.9","Medium",1,0,1,0,"9210_2013-03-23"
"4508","3","18","Low","10","0.78","High","9","-0.99","High",0,0,0,0,"9211_2013-10-31"
"4509","1","13","Low","1","-1.83","Low","1","-3.47","Low",0,0,0,0,"9212_2013-05-08"
"4510","2","17","Low","4","-0.73","Low","5","-1.97","Medium",0,0,0,0,"9214_2013-04-03"
"4511","1","12","Low","4","-0.6","Low","6","-1.58","Medium",0,0,0,0,"9215_2014-01-09"
"4512","1","13","Low","1","-2.66","Low","1","-4.29","Low",0,0,0,0,"9216_2013-08-19"
"4513","4","21","Low","9","0.56","High","7","-1.43","Medium",0,0,0,0,"9218_2013-04-11"
"4514","4","21","Low","7","0.07","Medium","4","-2.11","Low",0,0,0,0,"9219_2013-03-21"
"4515","3","19","Low","1","-1.69","Low","1","-2.96","Low",0,0,0,0,"9220_2013-12-24"
"4516","4","21","Low","7","-0.1","Medium","5","-1.92","Medium",0,0,1,0,"9221_2014-01-15"
"4517","1","15","Low","1","-1.96","Low","1","-3.45","Low",0,0,0,0,"9224_2014-01-06"
"4518","5","23","Medium","8","0.3","High","6","-1.61","Medium",0,0,0,0,"9229_2013-02-17"
"4519","1","11","Low","5","-0.78","Medium","5","-1.76","Medium",0,0,0,0,"9230_2013-10-25"
"4520","6","24","Medium","4","-0.53","Low","1","-3.21","Low",0,0,0,0,"9231_2013-09-25"
"4521","1","13","Low","4","-0.69","Low","4","-2.09","Low",1,0,1,0,"9232_2014-02-08"
"4522","2","17","Low","5","-0.76","Medium","2","-2.94","Low",0,0,0,0,"9233_2014-01-11"
"4523","2","16","Low","2","-1.55","Low","2","-2.9","Low",0,0,0,0,"9234_2013-01-01"
"4524","2","17","Low","1","-1.99","Low","1","-3.8","Low",0,0,1,1,"9235_2013-01-18"
"4525","2","17","Low","1","-1.83","Low","1","-3.23","Low",0,0,0,0,"9238_2014-01-26"
"4526","2","17","Low","4","-0.58","Low","5","-1.86","Medium",1,0,1,0,"9239_2014-02-14"
"4527","1","12","Low","1","-1.79","Low","1","-3.43","Low",0,0,0,0,"9242_2013-01-08"
"4528","3","20","Low","3","-0.98","Low","6","-1.69","Medium",0,0,0,0,"9243_2013-03-11"
"4529","1","15","Low","3","-0.75","Low","3","-2.36","Low",0,0,0,0,"9245_2013-04-29"
"4530","2","16","Low","1","-2.19","Low","1","-3.81","Low",0,0,0,0,"9246_2014-01-24"
"4531","3","18","Low","6","-0.23","Medium","2","-2.73","Low",1,0,1,0,"9247_2013-09-14"
"4532","4","21","Low","7","-0.03","Medium","4","-2.1","Low",0,0,0,0,"9248_2013-03-26"
"4533","2","17","Low","1","-1.53","Low","2","-2.7","Low",0,0,0,0,"9249_2013-03-12"
"4534","3","20","Low","7","-0.1","Medium","7","-1.36","Medium",0,0,0,0,"9253_2013-09-27"
"4535","3","19","Low","2","-1.38","Low","1","-3.1","Low",0,0,0,0,"9254_2013-04-11"
"4536","7","27","Medium","9","0.52","High","9","-0.95","High",1,0,1,0,"9256_2014-02-03"
"4537","1","13","Low","2","-1.16","Low","3","-2.47","Low",0,0,0,0,"9257_2014-02-11"
"4538","1","13","Low","1","-2.22","Low","1","-3.75","Low",0,0,0,0,"9258_2013-01-05"
"4539","6","24","Medium","7","0.02","Medium","9","-0.65","High",1,1,1,1,"9261_2013-09-29"
"4540","3","20","Low","8","0.29","High","4","-2.07","Low",0,0,0,0,"9262_2013-09-06"
"4541","3","20","Low","1","-1.91","Low","1","-3.96","Low",0,0,0,0,"9264_2013-04-07"
"4542","3","18","Low","5","-0.68","Medium","4","-2.1","Low",0,0,0,0,"9266_2014-02-26"
"4543","1","15","Low","2","-1.62","Low","1","-3.35","Low",0,0,0,0,"9267_2013-12-19"
"4544","1","11","Low","2","-1.01","Low","3","-2.38","Low",1,1,1,0,"9268_2013-01-16"
"4545","1","11","Low","2","-1.46","Low","2","-2.6","Low",0,0,0,0,"9269_2013-05-11"
"4546","5","23","Medium","6","-0.26","Medium","5","-1.9","Medium",0,0,0,0,"9270_2013-05-16"
"4547","1","13","Low","4","-0.56","Low","4","-2.02","Low",1,0,1,0,"9273_2013-05-06"
"4548","1","13","Low","2","-1.31","Low","2","-2.64","Low",0,0,0,0,"9275_2013-10-19"
"4549","3","19","Low","1","-2.41","Low","1","-4.11","Low",0,0,0,0,"9276_2013-08-19"
"4550","1","15","Low","3","-1.29","Low","3","-2.54","Low",0,0,0,0,"9277_2014-01-24"
"4551","4","20","Low","7","-0.21","Medium","3","-2.44","Low",0,0,0,0,"9279_2013-03-04"
"4552","2","16","Low","4","-0.86","Low","2","-2.8","Low",0,0,0,0,"9280_2013-11-12"
"4553","1","12","Low","7","-0.29","Medium","6","-1.6","Medium",0,0,0,0,"9282_2013-01-15"
"4554","1","15","Low","1","-1.55","Low","1","-2.97","Low",0,0,0,0,"9284_2014-03-22"
"4555","2","17","Low","2","-1.3","Low","1","-3.46","Low",0,0,0,0,"9285_2014-01-05"
"4556","2","16","Low","7","-0.09","Medium","7","-1.26","Medium",1,1,1,0,"9287_2013-08-19"
"4557","7","26","Medium","9","0.32","High","5","-1.95","Medium",0,0,0,0,"9292_2013-08-10"
"4558","8","30","High","6","-0.19","Medium","6","-1.67","Medium",1,0,1,0,"9293_2013-08-18"
"4559","3","19","Low","2","-1.17","Low","2","-2.64","Low",0,0,0,0,"9295_2013-09-06"
"4560","10","39","High","8","0.11","High","10","-0.43","High",0,0,0,0,"9297_2013-10-11"
"4561","3","20","Low","4","-0.68","Low","3","-2.45","Low",0,0,0,0,"9298_2013-10-18"
"4562","8","28","High","9","0.34","High","7","-1.4","Medium",0,0,0,0,"9303_2013-02-07"
"4563","10","34","High","9","0.31","High","5","-1.89","Medium",1,0,1,0,"9307_2013-04-02"
"4564","2","17","Low","3","-1.11","Low","1","-3.4","Low",1,0,1,0,"9308_2013-10-02"
"4565","1","12","Low","1","-2.3","Low","1","-3.83","Low",0,0,0,0,"9309_2013-12-11"
"4566","3","18","Low","6","-0.17","Medium","4","-1.99","Low",1,1,1,0,"9318_2013-05-16"
"4567","2","16","Low","6","-0.15","Medium","5","-1.79","Medium",1,1,1,1,"9319_2013-09-05"
"4568","1","11","Low","1","-2.69","Low","1","-4.28","Low",0,0,0,0,"9320_2013-03-28"
"4569","1","15","Low","10","1.13","High","10","-0.51","High",1,0,1,0,"9322_2014-02-23"
"4570","2","17","Low","9","0.39","High","9","-0.74","High",1,1,1,1,"9323_2013-09-23"
"4571","9","33","High","9","0.34","High","4","-2.21","Low",1,1,1,0,"9325_2013-01-20"
"4572","9","31","High","9","0.43","High","4","-2.19","Low",1,0,NA,NA,"9325_2014-02-15"
"4573","4","21","Low","5","-0.36","Medium","4","-2.16","Low",1,0,1,0,"9326_2014-03-09"
"4574","1","13","Low","9","0.56","High","7","-1.44","Medium",1,0,1,0,"9327_2013-04-06"
"4575","1","11","Low","1","-2.02","Low","1","-3.54","Low",0,0,0,0,"9328_2014-01-31"
"4576","6","25","Medium","7","-0.1","Medium","7","-1.42","Medium",0,0,0,0,"9332_2013-09-11"
"4577","5","22","Medium","2","-1.03","Low","1","-3.39","Low",1,0,1,0,"9335_2013-06-26"
"4578","1","13","Low","4","-0.6","Low","5","-1.84","Medium",0,0,0,0,"9336_2013-12-07"
"4579","5","23","Medium","5","-0.48","Medium","2","-2.69","Low",0,0,0,0,"9337_2014-02-07"
"4580","1","12","Low","1","-1.78","Low","1","-3.26","Low",1,1,1,1,"9338_2014-03-01"
"4581","1","13","Low","2","-1.31","Low","2","-2.69","Low",1,0,1,0,"9339_2013-01-01"
"4582","1","13","Low","6","-0.27","Medium","3","-2.37","Low",0,0,NA,NA,"9339_2013-01-04"
"4583","7","26","Medium","4","-0.74","Low","3","-2.46","Low",1,0,1,0,"9344_2013-09-12"
"4584","6","23","Medium","6","-0.54","Medium","4","-2.17","Low",0,0,0,0,"9346_2013-11-01"
"4585","4","21","Low","6","-0.3","Medium","5","-1.89","Medium",0,0,0,0,"9348_2014-02-03"
"4586","3","20","Low","5","-0.36","Medium","4","-2.14","Low",0,0,0,0,"9349_2013-05-14"
"4587","3","20","Low","5","-0.43","Medium","6","-1.68","Medium",0,0,0,0,"9350_2013-04-01"
"4588","7","26","Medium","6","-0.28","Medium","1","-3.05","Low",0,0,0,0,"9351_2013-03-28"
"4589","2","17","Low","10","0.73","High","10","-0.42","High",0,0,0,0,"9352_2013-08-07"
"4590","1","13","Low","4","-0.71","Low","5","-1.88","Medium",0,0,0,0,"9354_2013-10-14"
"4591","8","28","High","6","-0.22","Medium","4","-2.12","Low",0,0,0,0,"9355_2013-04-13"
"4592","2","17","Low","8","0.23","High","9","-0.99","High",0,0,0,0,"9356_2013-03-29"
"4593","3","19","Low","4","-0.64","Low","1","-2.95","Low",0,0,0,0,"9357_2014-03-23"
"4594","5","22","Medium","8","0.16","High","4","-2.15","Low",0,0,0,0,"9364_2013-12-03"
"4595","1","11","Low","1","-2.43","Low","1","-3.94","Low",0,0,0,0,"9366_2013-05-10"
"4596","7","26","Medium","3","-0.87","Low","2","-2.74","Low",1,0,1,0,"9370_2013-04-24"
"4597","7","26","Medium","4","-0.74","Low","2","-2.77","Low",0,0,NA,NA,"9370_2013-08-09"
"4598","1","13","Low","9","0.44","High","9","-0.96","High",0,0,0,0,"9372_2013-08-28"
"4599","1","14","Low","7","-0.35","Medium","5","-1.82","Medium",1,0,1,0,"9375_2014-03-20"
"4600","1","13","Low","2","-1.06","Low","3","-2.46","Low",0,0,0,0,"9376_2013-11-12"
"4601","1","12","Low","1","-2.74","Low","1","-4.08","Low",0,0,0,0,"9377_2013-01-06"
"4602","1","15","Low","2","-1.38","Low","2","-2.56","Low",0,0,0,0,"9379_2014-01-13"
"4603","2","17","Low","4","-0.73","Low","1","-3.12","Low",0,0,0,0,"9380_2013-12-13"
"4604","1","15","Low","1","-1.8","Low","2","-2.85","Low",0,0,0,0,"9381_2013-12-09"
"4605","1","14","Low","6","-0.25","Medium","7","-1.36","Medium",0,0,0,0,"9382_2013-05-29"
"4606","1","14","Low","1","-1.79","Low","1","-3.43","Low",1,0,1,0,"9385_2013-02-21"
"4607","3","20","Low","1","-1.61","Low","1","-3.35","Low",0,0,NA,NA,"9385_2013-08-23"
"4608","1","13","Low","1","-1.91","Low","1","-3.3","Low",0,0,0,0,"9388_2014-01-21"
"4609","4","21","Low","5","-0.42","Medium","5","-1.9","Medium",0,0,1,1,"9392_2013-01-22"
"4610","7","26","Medium","8","0.17","High","7","-1.49","Medium",0,0,0,0,"9394_2013-01-25"
"4611","1","14","Low","1","-1.47","Low","2","-2.67","Low",1,0,1,0,"9397_2013-10-20"
"4612","2","16","Low","2","-1.22","Low","3","-2.26","Low",1,0,1,0,"9398_2013-03-07"
"4613","2","17","Low","4","-0.53","Low","1","-3.19","Low",0,0,0,0,"9400_2013-10-08"
"4614","1","15","Low","2","-1.26","Low","3","-2.33","Low",0,0,1,0,"9401_2013-10-18"
"4615","10","38","High","10","0.98","High","9","-0.97","High",1,0,1,0,"9402_2014-02-18"
"4616","10","39","High","10","0.53","High","9","-0.78","High",1,1,1,0,"9405_2013-01-19"
"4617","4","21","Low","7","-0.05","Medium","4","-2.12","Low",0,0,0,0,"9407_2013-08-27"
"4618","1","12","Low","1","-1.82","Low","2","-2.91","Low",0,0,0,0,"9412_2013-03-04"
"4619","3","20","Low","9","0.56","High","2","-2.78","Low",1,0,1,0,"9413_2014-03-01"
"4620","3","19","Low","2","-1.16","Low","1","-3.41","Low",1,0,1,0,"9414_2013-05-06"
"4621","3","19","Low","3","-0.77","Low","3","-2.31","Low",0,0,0,0,"9420_2013-05-10"
"4622","1","14","Low","1","-2.18","Low","1","-3.74","Low",0,0,0,0,"9425_2014-01-30"
"4623","5","22","Medium","2","-1.05","Low","2","-2.8","Low",0,0,0,0,"9428_2013-04-20"
"4624","2","16","Low","3","-0.91","Low","5","-1.91","Medium",1,1,1,0,"9429_2013-01-08"
"4625","4","21","Low","5","-0.34","Medium","1","-3.55","Low",0,0,0,0,"9430_2014-03-01"
"4626","1","12","Low","1","-2.04","Low","1","-3.58","Low",0,0,0,0,"9433_2013-05-01"
"4627","3","19","Low","1","-1.42","Low","1","-3.2","Low",0,0,0,0,"9434_2013-11-12"
"4628","3","19","Low","5","-0.39","Medium","4","-2.16","Low",0,0,0,0,"9435_2013-08-01"
"4629","1","15","Low","9","0.59","High","7","-1.33","Medium",0,0,0,0,"9437_2014-02-06"
"4630","1","15","Low","6","-0.17","Medium","4","-2.12","Low",1,0,1,0,"9439_2013-03-26"
"4631","1","12","Low","5","-0.44","Medium","6","-1.73","Medium",0,0,0,0,"9440_2014-02-03"
"4632","3","18","Low","8","0.18","High","8","-1.12","High",1,0,1,0,"9442_2013-03-23"
"4633","3","18","Low","5","-0.74","Medium","3","-2.3","Low",0,0,0,0,"9444_2013-10-28"
"4634","2","17","Low","6","-0.26","Medium","3","-2.24","Low",0,0,1,0,"9446_2014-01-30"
"4635","9","32","High","5","-0.4","Medium","3","-2.42","Low",0,0,0,0,"9448_2013-01-18"
"4636","4","21","Low","7","-0.23","Medium","4","-2.06","Low",0,0,0,0,"9450_2013-04-20"
"4637","1","14","Low","7","-0.05","Medium","6","-1.69","Medium",1,1,1,0,"9451_2013-01-29"
"4638","6","25","Medium","7","-0.02","Medium","3","-2.29","Low",1,0,1,0,"9452_2014-01-06"
"4639","4","21","Low","5","-0.38","Medium","6","-1.63","Medium",0,0,0,0,"9453_2013-03-07"
"4640","3","20","Low","7","0.08","Medium","9","-0.71","High",0,0,0,0,"9456_2013-11-25"
"4641","1","13","Low","3","-0.94","Low","4","-2.08","Low",0,0,0,0,"9459_2013-01-14"
"4642","5","23","Medium","3","-0.9","Low","3","-2.51","Low",0,0,0,0,"9460_2013-02-01"
"4643","3","19","Low","2","-1.11","Low","1","-3.04","Low",0,0,0,0,"9461_2014-02-10"
"4644","5","23","Medium","6","-0.31","Medium","3","-2.26","Low",1,0,1,0,"9462_2013-02-04"
"4645","2","16","Low","2","-1.29","Low","3","-2.4","Low",0,0,0,0,"9464_2013-05-07"
"4646","1","13","Low","1","-2.1","Low","1","-3.83","Low",0,0,0,0,"9465_2013-05-27"
"4647","1","14","Low","7","0.06","Medium","8","-1.05","High",1,0,1,0,"9467_2013-09-21"
"4648","6","25","Medium","8","0.1","High","8","-1.15","High",1,0,NA,NA,"9467_2013-12-27"
"4649","5","22","Medium","7","-0.06","Medium","3","-2.27","Low",0,0,0,0,"9473_2013-08-07"
"4650","1","14","Low","1","-1.46","Low","2","-2.85","Low",0,0,0,0,"9475_2013-09-04"
"4651","1","14","Low","2","-1.32","Low","2","-2.79","Low",0,0,0,0,"9476_2014-01-12"
"4652","1","14","Low","2","-1.51","Low","1","-3.27","Low",0,0,0,0,"9484_2013-01-14"
"4653","1","13","Low","5","-0.41","Medium","7","-1.37","Medium",1,0,1,1,"9486_2014-01-31"
"4654","1","11","Low","4","-0.62","Low","7","-1.45","Medium",1,0,1,0,"9488_2013-05-14"
"4655","1","15","Low","5","-0.38","Medium","5","-1.93","Medium",0,0,0,0,"9491_2013-12-05"
"4656","8","29","High","6","-0.22","Medium","8","-1.11","High",0,0,0,0,"9492_2013-03-28"
"4657","7","27","Medium","5","-0.5","Medium","2","-2.7","Low",0,0,0,0,"9493_2013-08-30"
"4658","2","17","Low","7","-0.06","Medium","4","-2.07","Low",0,0,0,0,"9494_2013-08-16"
"4659","2","17","Low","8","0.14","High","4","-2.11","Low",0,0,0,0,"9497_2013-03-30"
"4660","6","24","Medium","7","-0.06","Medium","2","-2.65","Low",1,0,1,0,"9499_2013-03-12"
"4661","1","11","Low","1","-2.29","Low","1","-3.82","Low",0,0,0,0,"9501_2014-03-31"
"4662","4","21","Low","9","0.34","High","6","-1.51","Medium",1,0,1,0,"9506_2013-03-28"
"4663","1","14","Low","1","-1.5","Low","2","-2.84","Low",0,0,0,0,"9511_2014-03-06"
"4664","1","13","Low","1","-1.88","Low","1","-3.51","Low",0,0,0,0,"9513_2013-04-04"
"4665","1","12","Low","4","-0.53","Low","3","-2.31","Low",0,0,0,0,"9515_2013-10-12"
"4666","2","17","Low","1","-2.16","Low","1","-4.09","Low",0,0,0,0,"9517_2013-11-26"
"4667","1","12","Low","1","-2.08","Low","1","-3.53","Low",0,0,0,0,"9518_2013-03-01"
"4668","2","17","Low","5","-0.36","Medium","3","-2.48","Low",1,1,1,0,"9523_2013-08-06"
"4669","1","15","Low","6","-0.24","Medium","3","-2.36","Low",1,0,NA,NA,"9523_2013-10-12"
"4670","1","14","Low","2","-1.09","Low","2","-2.88","Low",0,0,0,0,"9527_2013-03-01"
"4671","1","13","Low","2","-1.08","Low","1","-3.5","Low",0,0,0,0,"9530_2013-05-22"
"4672","5","22","Medium","6","-0.13","Medium","1","-3.29","Low",1,0,1,0,"9534_2014-01-25"
"4673","4","21","Low","8","-0.05","High","4","-2.23","Low",1,0,1,0,"9536_2014-02-10"
"4674","5","23","Medium","2","-1.23","Low","1","-2.99","Low",0,0,0,0,"9537_2013-05-28"
"4675","2","16","Low","8","0.29","High","7","-1.44","Medium",1,1,1,0,"9542_2013-10-25"
"4676","6","24","Medium","4","-0.71","Low","3","-2.48","Low",0,0,0,0,"9545_2013-01-06"
"4677","1","15","Low","4","-0.57","Low","4","-2.19","Low",0,0,0,0,"9547_2013-04-20"
"4678","1","15","Low","7","-0.08","Medium","4","-2.15","Low",1,1,1,0,"9552_2013-01-14"
"4679","6","25","Medium","2","-1.1","Low","1","-3.5","Low",0,0,0,0,"9553_2013-09-07"
"4680","1","14","Low","2","-1.21","Low","1","-2.95","Low",0,0,0,0,"9554_2013-08-26"
"4681","1","15","Low","2","-1.05","Low","2","-2.69","Low",0,0,0,0,"9556_2013-08-15"
"4682","3","19","Low","4","-0.85","Low","4","-2.16","Low",0,0,0,0,"9557_2014-03-19"
"4683","1","15","Low","1","-2","Low","1","-3.01","Low",0,0,0,0,"9559_2014-03-24"
"4684","7","27","Medium","7","0.06","Medium","7","-1.47","Medium",1,1,1,0,"9561_2013-01-30"
"4685","1","12","Low","6","-0.18","Medium","4","-2.04","Low",0,0,0,0,"9563_2013-08-15"
"4686","1","14","Low","8","0.28","High","5","-1.76","Medium",1,0,1,0,"9566_2013-03-01"
"4687","2","16","Low","3","-1.28","Low","4","-2.23","Low",0,0,0,0,"9567_2013-03-08"
"4688","2","16","Low","1","-1.5","Low","2","-2.86","Low",0,0,0,0,"9569_2013-09-30"
"4689","2","17","Low","5","-0.51","Medium","1","-2.99","Low",0,0,0,0,"9574_2013-04-25"
"4690","2","17","Low","2","-1.12","Low","1","-3.54","Low",0,0,0,0,"9577_2013-02-05"
"4691","3","19","Low","7","0.05","Medium","6","-1.65","Medium",0,0,0,0,"9578_2013-02-27"
"4692","3","20","Low","7","0.04","Medium","10","-0.52","High",0,0,0,0,"9580_2013-05-18"
"4693","1","11","Low","3","-1.07","Low","4","-2","Low",0,0,0,0,"9581_2013-08-18"
"4694","2","17","Low","2","-1.33","Low","1","-3.42","Low",0,0,0,0,"9588_2013-11-25"
"4695","1","12","Low","5","-0.37","Medium","7","-1.34","Medium",1,0,1,0,"9591_2013-09-26"
"4696","3","20","Low","3","-0.75","Low","5","-1.97","Medium",0,0,0,0,"9592_2013-09-29"
"4697","1","13","Low","1","-2.18","Low","1","-3.79","Low",0,0,0,0,"9593_2013-02-11"
"4698","1","14","Low","4","-0.69","Low","5","-1.87","Medium",0,0,0,0,"9597_2013-02-15"
"4699","3","20","Low","6","-0.14","Medium","6","-1.7","Medium",0,0,0,0,"9598_2014-03-04"
"4700","2","17","Low","4","-0.56","Low","1","-3.2","Low",1,1,1,1,"9600_2013-03-18"
"4701","1","12","Low","1","-1.92","Low","1","-3.36","Low",1,1,1,0,"9601_2014-01-25"
"4702","1","13","Low","2","-1.36","Low","1","-3.17","Low",1,0,1,0,"9603_2013-04-01"
"4703","3","19","Low","2","-1.22","Low","2","-2.69","Low",0,0,0,0,"9605_2013-08-20"
"4704","1","14","Low","6","-0.46","Medium","4","-2.18","Low",1,1,1,0,"9606_2013-08-10"
"4705","7","25","Medium","6","-0.45","Medium","5","-1.92","Medium",0,0,0,0,"9608_2013-08-11"
"4706","1","15","Low","5","-0.62","Medium","2","-2.79","Low",1,1,1,1,"9609_2013-12-18"
"4707","3","19","Low","1","-2.06","Low","1","-3.82","Low",1,0,1,0,"9612_2014-01-30"
"4708","10","37","High","4","-0.57","Low","7","-1.27","Medium",1,1,1,0,"9613_2013-04-15"
"4709","3","18","Low","7","-0.05","Medium","7","-1.41","Medium",0,0,0,0,"9615_2013-08-16"
"4710","1","14","Low","6","-0.15","Medium","7","-1.31","Medium",0,0,1,0,"9618_2013-02-22"
"4711","6","24","Medium","2","-1.23","Low","1","-3.52","Low",0,0,0,0,"9621_2013-04-21"
"4712","2","17","Low","3","-0.87","Low","4","-2.19","Low",0,0,0,0,"9624_2013-02-04"
"4713","1","15","Low","4","-0.58","Low","3","-2.51","Low",1,1,1,1,"9625_2013-12-10"
"4714","3","19","Low","8","0.3","High","5","-1.9","Medium",1,0,1,0,"9626_2013-01-04"
"4715","6","23","Medium","10","0.88","High","8","-1.25","High",1,1,1,0,"9628_2013-06-10"
"4716","1","14","Low","9","0.18","High","7","-1.43","Medium",0,0,0,0,"9629_2014-02-12"
"4717","3","19","Low","1","-1.49","Low","1","-3.11","Low",0,0,0,0,"9630_2013-03-10"
"4718","1","11","Low","4","-0.95","Low","4","-2","Low",0,0,0,0,"9631_2013-05-21"
"4719","1","13","Low","1","-1.91","Low","1","-3.7","Low",0,0,0,0,"9632_2014-03-17"
"4720","1","15","Low","7","0","Medium","3","-2.46","Low",0,0,0,0,"9633_2013-04-06"
"4721","1","13","Low","3","-0.96","Low","4","-2.12","Low",0,0,0,0,"9634_2013-03-25"
"4722","2","16","Low","1","-1.97","Low","1","-2.97","Low",0,0,0,0,"9635_2013-03-25"
"4723","6","24","Medium","10","0.83","High","9","-0.93","High",1,1,1,0,"9636_2014-03-03"
"4724","3","19","Low","1","-2.64","Low","1","-4.2","Low",0,0,0,0,"9641_2013-02-07"
"4725","1","13","Low","1","-2.04","Low","1","-3.58","Low",0,0,0,0,"9643_2013-08-01"
"4726","1","13","Low","6","-0.2","Medium","6","-1.5","Medium",0,0,0,0,"9644_2013-03-13"
"4727","2","17","Low","10","0.63","High","6","-1.7","Medium",0,0,0,0,"9647_2013-08-07"
"4728","2","16","Low","4","-0.72","Low","3","-2.5","Low",0,0,0,0,"9648_2013-02-16"
"4729","1","15","Low","1","-1.56","Low","1","-3.43","Low",0,0,0,0,"9651_2014-03-13"
"4730","3","18","Low","7","-0.02","Medium","5","-1.86","Medium",0,0,0,0,"9653_2013-01-26"
"4731","1","15","Low","2","-1.27","Low","1","-3.01","Low",1,0,1,0,"9654_2013-10-13"
